origin,uniquecarrier,arrivaldelay,dest
LIH,UA,1.709434822,SFO
LIH,AQ,1.565217391,SNA
ALB,DL,8.095504296,ATL
ALB,EA,4.96462585,ATL
ALB,EV,13.43661972,ATL
ALB,OH,27.79279279,ATL
ALB,OO,-3.663461538,ATL
ALB,AA,9.272727273,BDL
ALB,OH,85,BDL
ALB,US,28,BDL
ALB,UA,4.907335907,BGR
ALB,MQ,5.724576271,BOS
ALB,OH,49,BOS
ALB,DH,,BTV
ALB,US,1.763681592,BTV
ALB,AA,56.66666667,BUF
ALB,US,3.858719169,BUF
ALB,PI,13.13830362,BWI
ALB,US,7.16972095,BWI
ALB,WN,6.970827716,BWI
ALB,US,5.756323777,CLE
ALB,XE,11.85344189,CLE
ALB,US,3.96499527,CLT
ALB,YV,5.137573964,CLT
ALB,DH,19.15384615,CVG
ALB,DL,1.482042121,CVG
ALB,EV,6.223484848,CVG
ALB,OH,-0.536281179,CVG
ALB,US,4.979169396,DCA
ALB,9E,1.91954023,DTW
ALB,AA,,DTW
ALB,NW,2.821043654,DTW
ALB,UA,8.164556962,EWR
ALB,XE,15.26465028,EWR
ALB,OO,,GRR
ALB,DH,5.530367075,IAD
ALB,EV,0,ISP
ALB,US,12.12178112,ISP
ALB,EV,0,JFK
ALB,MQ,5.185826772,JFK
ALB,OH,32.59480519,JFK
ALB,WN,-7.327543424,LAS
ALB,AA,,LGA
ALB,DL,-21,LGA
ALB,MQ,,LGA
ALB,OH,87,LGA
ALB,US,8.604898829,LGA
ALB,DL,-3.133625411,MCO
ALB,US,6.03190184,MCO
ALB,WN,-2.906040268,MCO
ALB,WN,-1.161936561,MDW
ALB,UA,6.80104712,MHT
ALB,OO,,MKE
ALB,9E,9.901808786,MSP
ALB,AA,3.924036657,ORD
ALB,DH,9.809801634,ORD
ALB,MQ,11.25,ORD
ALB,OO,6.256544503,ORD
ALB,UA,9.405055791,ORD
ALB,EA,4.553703704,PHL
ALB,ML (1),10.9,PHL
ALB,MQ,45,PHL
ALB,US,6.667757774,PHL
ALB,YV,12,PHL
ALB,US,5.621394125,PIT
ALB,AA,7.8,PVD
ALB,DL,5.54950495,PVD
ALB,DL,8.248799573,PWM
ALB,UA,4.817460317,PWM
ALB,AA,-1.380391478,RDU
ALB,AA,28,ROC
ALB,US,8.604294479,ROC
ALB,OO,,SBN
ALB,AA,0.24691358,SWF
ALB,AA,-0.182795699,SYR
ALB,UA,11.25,SYR
ALB,WN,-6.106770833,TPA
JAX,EV,112,AEX
JAX,DL,7.921560307,ATL
JAX,EA,5.836272827,ATL
JAX,EV,3.748387097,ATL
JAX,FL,7.737428023,ATL
JAX,PA (1),2.228632479,ATL
JAX,TW,3.500898742,ATL
JAX,UA,14.44642857,ATL
JAX,EV,19.5,AUS
JAX,XE,-5.873684211,AUS
JAX,WN,-1.233155437,BHM
JAX,AA,2.156554943,BNA
JAX,WN,4.673948535,BNA
JAX,AA,18.5,BOS
JAX,B6,21.43111111,BOS
JAX,CO,-12,BOS
JAX,OH,10.98579545,BOS
JAX,EV,-53,BTR
JAX,FL,18,BWI
JAX,PI,12.06629318,BWI
JAX,US,5.470078241,BWI
JAX,WN,6.725575221,BWI
JAX,CO,1.084079945,CHS
JAX,EA,1.122807018,CHS
JAX,PI,1.730769231,CHS
JAX,US,-0.724789916,CHS
JAX,CO,0.844621514,CLE
JAX,XE,-0.894523327,CLE
JAX,PI,7.537729659,CLT
JAX,US,3.615983771,CLT
JAX,YV,2.657407407,CLT
JAX,OH,217,CMH
JAX,DL,1.675428461,CVG
JAX,EV,1.010948905,CVG
JAX,OH,3.756881549,CVG
JAX,OO,,CVG
JAX,AA,0.842185129,DAB
JAX,CO,5.221428571,DAB
JAX,DL,5.549467275,DAB
JAX,EA,3.23943662,DAB
JAX,EV,0,DAB
JAX,PI,6.445169713,DAB
JAX,OH,1.327086882,DCA
JAX,US,3.650582363,DCA
JAX,F9,6.624242424,DEN
JAX,AA,6.584183411,DFW
JAX,DL,7.074952562,DFW
JAX,EV,-0.649301144,DFW
JAX,OO,3.111675127,DFW
JAX,NW,6.242874287,DTW
JAX,CO,12.38735058,EWR
JAX,PI,9.544827586,EWR
JAX,US,7.245733788,EWR
JAX,XE,20.97297297,EWR
JAX,AA,8,FLL
JAX,CO,6.258449983,FLL
JAX,DL,4.76547619,FLL
JAX,PI,6.361258865,FLL
JAX,US,8.057142857,FLL
JAX,WN,6.591308914,FLL
JAX,EA,8,GNV
JAX,CO,5.499415205,GSO
JAX,WN,4.373015873,HOU
JAX,CO,7.5,IAD
JAX,DH,2.264438291,IAD
JAX,OH,-8.263546798,IAD
JAX,UA,-1.566831683,IAD
JAX,XE,26.83333333,IAD
JAX,YV,12.19525476,IAD
JAX,AA,,IAH
JAX,CO,4.79827372,IAH
JAX,XE,3.89214896,IAH
JAX,OO,,IND
JAX,WN,3.105263158,IND
JAX,WN,-4.837795276,ISP
JAX,B6,9.709766706,JFK
JAX,OH,11.93846154,JFK
JAX,WN,-5.810344828,LAS
JAX,CO,2,LAX
JAX,DL,-4.728222997,LAX
JAX,AA,37.75,LGA
JAX,CO,-26,LGA
JAX,DL,19.73278237,LGA
JAX,EV,6.6,LGA
JAX,MQ,18.48905109,LGA
JAX,OH,14.42403846,LGA
JAX,US,10.175,LGA
JAX,XE,-3.150914634,MCI
JAX,TW,3.896445131,MCO
JAX,UA,-3.395099541,MCO
JAX,US,22,MCO
JAX,ML (1),42.57142857,MDW
JAX,9E,6.809937888,MEM
JAX,NW,1.715789474,MEM
JAX,AA,25.5,MIA
JAX,DL,44.5,MIA
JAX,EA,16.51428571,MIA
JAX,MQ,5.526073076,MIA
JAX,PA (1),13.90723056,MIA
JAX,PI,8.575568599,MIA
JAX,TW,5,MIA
JAX,US,4.800960279,MIA
JAX,AA,0.5,MLB
JAX,DL,6.694711538,MLB
JAX,EA,4,MLB
JAX,US,7.433420366,MLB
JAX,9E,7,MSP
JAX,NW,4.172295644,MSP
JAX,CO,-8.72815534,MSY
JAX,DL,1.878136201,MSY
JAX,WN,1.113004172,MSY
JAX,XE,-2.186847599,MSY
JAX,DH,8.258906379,ORD
JAX,MQ,14.41865079,ORD
JAX,OO,9.843710292,ORD
JAX,UA,8.550037785,ORD
JAX,YV,6.807197943,ORD
JAX,CO,5.862571248,ORF
JAX,PI,7.616182573,ORF
JAX,US,1.374663073,ORF
JAX,WN,2.677475141,ORF
JAX,AA,12,PBI
JAX,DL,5.536273115,PBI
JAX,OH,81,PBI
JAX,TW,1.270588235,PBI
JAX,US,10,PBI
JAX,CO,14.3452381,PHL
JAX,ML (1),4.166666667,PHL
JAX,US,9.00702409,PHL
JAX,WN,12.44486373,PHL
JAX,9E,34,PIR
JAX,US,7.846368715,PIT
JAX,CO,5.513497478,PNS
JAX,OH,0.890410959,PNS
JAX,AA,-1.661250544,RDU
JAX,MQ,18.85682819,RDU
JAX,XE,-2.956953642,RDU
JAX,OO,,RFD
JAX,AA,4,RSW
JAX,AA,5.815765561,SAV
JAX,EA,3.641025641,SAV
JAX,UA,3.645962733,SAV
JAX,EV,-10,SHV
JAX,AA,0.849662162,STL
JAX,TW,3.331547381,STL
JAX,WN,-3.928571429,STL
JAX,AA,12.5,TPA
JAX,CO,6.416385135,TPA
JAX,EA,66,TPA
JAX,OH,165,TPA
JAX,PI,4.406024608,TPA
JAX,TW,0.5,TPA
JAX,US,5.225832013,TPA
JAX,WN,5.454714912,TPA
JAX,XE,,TYS
JAX,EV,-10,VLD
EFD,CO,0.449612403,IAH
EFD,XE,1.611824193,IAH
FWA,DL,8.439142091,ATL
FWA,EV,10.52645136,ATL
FWA,OH,16.87992126,ATL
FWA,AA,8.359589041,CAK
FWA,AA,-6,CLE
FWA,AA,2,CMH
FWA,AA,18,CVG
FWA,DH,4.601013514,CVG
FWA,DL,3.975230567,CVG
FWA,EV,7.506329114,CVG
FWA,OH,-3.319939577,CVG
FWA,AA,57,DAY
FWA,PI,2.479791395,DAY
FWA,US,-0.268206735,DAY
FWA,MQ,2.19904943,DFW
FWA,9E,12.66839602,DTW
FWA,NW,1.217913354,DTW
FWA,AA,8,IND
FWA,9E,-5.305555556,MSP
FWA,AA,5.913648124,ORD
FWA,DH,10.21875,ORD
FWA,MQ,8.717389187,ORD
FWA,OO,10.14806442,ORD
FWA,YV,20.56774496,ORD
FWA,US,3.214393558,PIT
FWA,EV,0,SBN
FWA,DL,6.403504115,TOL
FWA,OO,14,TVC
GTR,EV,4.997524752,AEX
GTR,EV,9.77428292,ATL
GTR,EV,3.369606004,DFW
GTR,EV,30,MEI
WRG,AS,9.177920526,KTN
WRG,AS,10.86890011,PSG
BUF,AA,12,ALB
BUF,US,4.861935484,ALB
BUF,9E,2.955479452,ATL
BUF,DL,7.767615467,ATL
BUF,EA,3.728251629,ATL
BUF,EV,10.10369231,ATL
BUF,FL,6.82930945,ATL
BUF,OH,6.889205445,ATL
BUF,OO,6.157954545,ATL
BUF,AA,11.5,BDL
BUF,US,3.824459428,BDL
BUF,B6,7.517410495,BOS
BUF,US,8.586512315,BOS
BUF,XE,-1.204819277,BOS
BUF,PI,6.134969325,BWI
BUF,US,5.825591586,BWI
BUF,WN,5.125581923,BWI
BUF,AA,0.225110132,CLE
BUF,CO,4.844675125,CLE
BUF,UA,-0.529411765,CLE
BUF,US,8.487399194,CLE
BUF,XE,10.77143274,CLE
BUF,9E,,CLT
BUF,US,5.05155631,CLT
BUF,YV,7.747368421,CLT
BUF,DL,3.669909998,CVG
BUF,EV,0.33,CVG
BUF,OH,4.986332574,CVG
BUF,US,5.664159021,DCA
BUF,CO,28.27777778,DEN
BUF,AA,-5.362549801,DFW
BUF,MQ,9.058047493,DFW
BUF,9E,18.84210526,DTW
BUF,CO,-3.712837838,DTW
BUF,NW,1.838434428,DTW
BUF,OH,131,DTW
BUF,CO,10.48875402,EWR
BUF,US,9.096894209,EWR
BUF,XE,19.52669694,EWR
BUF,B6,6.061946903,FLL
BUF,FL,13.55555556,FLL
BUF,WN,-12.5,FLL
BUF,OO,,GSP
BUF,DH,1.910241202,IAD
BUF,UA,2.172175481,IAD
BUF,YV,12.41312148,IAD
BUF,AA,0,ISP
BUF,B6,15.61242784,JFK
BUF,MQ,18.5613243,JFK
BUF,OH,23.07895842,JFK
BUF,PI,3.408348457,JFK
BUF,US,10.37713771,JFK
BUF,WN,-5.01502971,LAS
BUF,AA,98,LGA
BUF,CO,1.620991254,LGA
BUF,MQ,10.95974843,LGA
BUF,US,8.620503372,LGA
BUF,B6,2.755043228,MCO
BUF,DL,-18.70018975,MCO
BUF,FL,3.171270718,MCO
BUF,US,3.348439822,MCO
BUF,WN,-0.291917723,MCO
BUF,WN,2.33256351,MDW
BUF,US,121,MIA
BUF,NW,3.061214079,MSP
BUF,AA,6.081486068,ORD
BUF,DH,12.53061224,ORD
BUF,MQ,11.87724495,ORD
BUF,OO,8.220338983,ORD
BUF,UA,7.765139089,ORD
BUF,YV,26.60497981,ORD
BUF,B6,,PBI
BUF,ML (1),11.33333333,PHL
BUF,US,8.424564654,PHL
BUF,YV,6.140350877,PHL
BUF,WN,-2.985085757,PHX
BUF,US,5.081059461,PIT
BUF,AA,-2.362804878,RDU
BUF,AA,6,ROC
BUF,CO,9.549019608,ROC
BUF,UA,3.470110535,ROC
BUF,US,2.107936508,ROC
BUF,B6,26.875,RSW
BUF,FL,-9.470149254,RSW
BUF,AA,25,SWF
BUF,AA,6.553846154,SYR
BUF,PI,7.715552524,SYR
BUF,US,4.883394066,SYR
BUF,CO,-5.411214953,TPA
BUF,US,6.060606061,TPA
BUF,WN,3.106853751,TPA
BUF,OO,,TYS
BFF,OO,93,RAP
DTW,9E,6.436565097,ABE
DTW,NW,5.679737392,ABE
DTW,9E,6.664772727,ALB
DTW,NW,7.489493008,ALB
DTW,NW,17.74291823,ANC
DTW,DL,8.553206596,ATL
DTW,EA,5.801019408,ATL
DTW,EV,18.27246992,ATL
DTW,FL,6.185555303,ATL
DTW,NW,11.14183655,ATL
DTW,OH,16.88953488,ATL
DTW,OO,14.43703704,ATL
DTW,TW,6.344362745,ATL
DTW,9E,5.069086651,ATW
DTW,NW,9.373913043,ATW
DTW,9E,13.68817204,AUS
DTW,NW,3.374115268,AUS
DTW,9E,5.022813688,AVL
DTW,9E,2.833465504,AVP
DTW,9E,6.377262853,AZO
DTW,NW,6.245806452,AZO
DTW,9E,6.683333333,BDL
DTW,NW,7.433598037,BDL
DTW,UA,10.02538071,BDL
DTW,9E,5.898902821,BGM
DTW,9E,4.987611838,BGR
DTW,9E,4.804265997,BHM
DTW,NW,8.383403998,BHM
DTW,9E,6.904589372,BNA
DTW,AA,0.418855042,BNA
DTW,NW,7.768465983,BNA
DTW,WN,2.915970913,BNA
DTW,DL,47,BOS
DTW,NW,12.60335857,BOS
DTW,9E,5.422012154,BTV
DTW,NW,3.842857143,BTV
DTW,9E,21.48958333,BUF
DTW,CO,-7.685512367,BUF
DTW,DL,-2,BUF
DTW,NW,9.068345099,BUF
DTW,9E,10.66666667,BWI
DTW,EA,2.810650888,BWI
DTW,FL,4.519911504,BWI
DTW,NW,9.429374837,BWI
DTW,PI,9.276606684,BWI
DTW,US,3.377513336,BWI
DTW,WN,1.013749162,BWI
DTW,NW,15.41624365,BZN
DTW,9E,8.315789474,CAE
DTW,9E,4.136184581,CAK
DTW,NW,13.7704918,CAK
DTW,9E,1.430555556,CHA
DTW,9E,4.051685393,CHS
DTW,NW,2.823170732,CHS
DTW,9E,6.224525043,CID
DTW,NW,10.30357143,CID
DTW,9E,5.493150685,CLE
DTW,AA,28.69230769,CLE
DTW,CO,2.287940935,CLE
DTW,DL,7.229166667,CLE
DTW,NW,6.743785607,CLE
DTW,PA (1),4.152542373,CLE
DTW,UA,10.61853448,CLE
DTW,XE,3.945753255,CLE
DTW,9E,30.17647059,CLT
DTW,NW,9.28837994,CLT
DTW,PI,9.060315941,CLT
DTW,US,3.754245264,CLT
DTW,YV,10.75062469,CLT
DTW,9E,7.379539952,CMH
DTW,HP,4.858299595,CMH
DTW,NW,7.136858024,CMH
DTW,OH,30,CMH
DTW,NW,0.980689655,COS
DTW,9E,-7.09223301,CRW
DTW,9E,4.322598712,CVG
DTW,DL,6.12528713,CVG
DTW,EV,18.19366197,CVG
DTW,NW,5.548077679,CVG
DTW,OH,5.525443002,CVG
DTW,9E,5.492424242,CWA
DTW,NW,6.574585635,CWA
DTW,9E,2.994239078,DAY
DTW,NW,3.747936984,DAY
DTW,NW,7.919326618,DCA
DTW,US,16.46229508,DCA
DTW,CO,8.398954704,DEN
DTW,F9,2.170835702,DEN
DTW,NW,12.14917353,DEN
DTW,OO,11.39156627,DEN
DTW,UA,6.343470657,DEN
DTW,AA,3.276479866,DFW
DTW,DL,7.146114678,DFW
DTW,EV,-2.100931677,DFW
DTW,MQ,13.24203822,DFW
DTW,NW,6.761282547,DFW
DTW,9E,2.548986486,DLH
DTW,NW,-7.090909091,DLH
DTW,9E,4.334131163,DSM
DTW,NW,4.999067454,DSM
DTW,NW,21.30434783,EGE
DTW,9E,5.728926353,ELM
DTW,9E,6.457013575,ERI
DTW,NW,11.53731343,ERI
DTW,9E,3.415837479,EVV
DTW,CO,13.68505014,EWR
DTW,NW,13.62633752,EWR
DTW,UA,39,EWR
DTW,XE,20.30601093,EWR
DTW,DL,5.804347826,FLL
DTW,FL,6.832599119,FLL
DTW,NW,11.50492302,FLL
DTW,9E,9.373707533,FNT
DTW,NW,8.933911548,FNT
DTW,9E,4.726883562,FWA
DTW,NW,3.466429045,FWA
DTW,9E,7.99463807,GRB
DTW,NW,7.642618964,GRB
DTW,9E,3.101265823,GRR
DTW,NW,9.278551935,GRR
DTW,OH,21,GRR
DTW,9E,3.595381062,GSO
DTW,NW,6.420316082,GSO
DTW,9E,7.507356219,GSP
DTW,NW,6.018211791,GSP
DTW,NW,22.81333333,HNL
DTW,NW,4.893069953,HOU
DTW,9E,5.818245125,HPN
DTW,NW,4.150092535,HPN
DTW,9E,4.443815683,HSV
DTW,9E,4.685658153,IAD
DTW,CO,4.222929936,IAD
DTW,DH,3.69628752,IAD
DTW,NW,7.636994514,IAD
DTW,UA,7.264537864,IAD
DTW,YV,14.649375,IAD
DTW,CO,4.492154066,IAH
DTW,NW,5.735094101,IAH
DTW,XE,7.775700935,IAH
DTW,9E,-1.02247191,ICT
DTW,9E,13.4079602,IND
DTW,DL,3.835766423,IND
DTW,NW,7.880758918,IND
DTW,PA (1),10.44106464,IND
DTW,9E,-6.424657534,ITH
DTW,9E,7.452752671,JAN
DTW,NW,10.71840072,JAX
DTW,DL,-14,JFK
DTW,NW,12.42549335,JFK
DTW,OH,10.60615079,JFK
DTW,PA (1),2.093217265,JFK
DTW,TW,10.92411525,JFK
DTW,9E,6.061464088,LAN
DTW,NW,7.880656801,LAN
DTW,OH,-5,LAN
DTW,HP,5.207899653,LAS
DTW,NW,10.7366814,LAS
DTW,US,3.522788204,LAS
DTW,WN,-0.744680851,LAS
DTW,NW,13.04114784,LAX
DTW,9E,4.941096818,LEX
DTW,NW,9.295652174,LEX
DTW,9E,25.66666667,LGA
DTW,AA,,LGA
DTW,CO,4.438628159,LGA
DTW,MQ,12.13188352,LGA
DTW,NW,13.37459744,LGA
DTW,9E,6.766055046,LIT
DTW,EV,-2,LIT
DTW,9E,4.199004975,LNK
DTW,9E,7.131441374,MBS
DTW,NW,6.552435915,MBS
DTW,9E,10.75182482,MCI
DTW,EA,11.61333333,MCI
DTW,NW,7.240251919,MCI
DTW,WN,-8.429530201,MCI
DTW,DL,4.985497905,MCO
DTW,FL,1.300831025,MCO
DTW,NW,12.12552301,MCO
DTW,WN,0.793167128,MCO
DTW,9E,6.939421338,MDT
DTW,NW,6.488401672,MDT
DTW,9E,-5.375,MDW
DTW,ML (1),6.567556634,MDW
DTW,NW,7.377128319,MDW
DTW,WN,8.22325161,MDW
DTW,9E,8.839655172,MEM
DTW,NW,7.672333782,MEM
DTW,9E,3.48,MHT
DTW,NW,7.679221594,MHT
DTW,AA,2.637343197,MIA
DTW,DL,3.279735683,MIA
DTW,EA,5.199501247,MIA
DTW,NW,9.444392168,MIA
DTW,PA (1),7.941176471,MIA
DTW,UA,12,MIA
DTW,NW,9.924425417,MKE
DTW,TW,23.12909567,MKE
DTW,9E,5.877853177,MLI
DTW,9E,3.666666667,MSN
DTW,NW,8.10788199,MSN
DTW,NW,10.83986338,MSP
DTW,TW,15.51871658,MSP
DTW,NW,8.632943535,MSY
DTW,9E,10.17050691,MYR
DTW,NW,9.353214562,MYR
DTW,9E,6.3755204,OKC
DTW,NW,9.980392157,OKC
DTW,9E,8.679850125,OMA
DTW,NW,12.98267327,OMA
DTW,AA,10.32454518,ORD
DTW,DH,-0.277777778,ORD
DTW,MQ,25.90394674,ORD
DTW,NW,12.78789195,ORD
DTW,OH,38,ORD
DTW,OO,19.00622407,ORD
DTW,UA,8.896455739,ORD
DTW,YV,23.80603448,ORD
DTW,9E,30.27638191,ORF
DTW,NW,8.668187744,ORF
DTW,NW,5.019889503,ORH
DTW,NW,9.170093235,PBI
DTW,NW,14.42157007,PDX
DTW,9E,-9.927536232,PHL
DTW,AA,-5,PHL
DTW,NW,11.50953079,PHL
DTW,US,8.970441613,PHL
DTW,HP,5.433061486,PHX
DTW,NW,11.46968758,PHX
DTW,US,3.326948657,PHX
DTW,WN,-0.456038246,PHX
DTW,9E,-3.215158924,PIA
DTW,NW,6.652173913,PIA
DTW,9E,6.633507853,PIT
DTW,NW,7.008708822,PIT
DTW,TW,8,PIT
DTW,US,5.341794968,PIT
DTW,9E,5.084224599,PLN
DTW,NW,-16,PLN
DTW,NW,7.478272491,PVD
DTW,9E,11.2732049,PWM
DTW,NW,6.231226976,PWM
DTW,9E,2.588235294,RDU
DTW,AA,0.224267782,RDU
DTW,NW,9.715724944,RDU
DTW,9E,7.930769231,RIC
DTW,NW,5.817548458,RIC
DTW,NW,8.86410371,RNO
DTW,9E,9.108532934,ROA
DTW,9E,11.03365907,ROC
DTW,CO,17.96,ROC
DTW,NW,6.569656352,ROC
DTW,9E,5.787472036,RST
DTW,FL,13.38421053,RSW
DTW,NW,10.75088933,RSW
DTW,NW,9.67101898,SAN
DTW,AA,,SAT
DTW,NW,9.625,SAT
DTW,9E,5.853900709,SAV
DTW,NW,9.715909091,SAV
DTW,9E,8.210040605,SBN
DTW,NW,4.304452809,SBN
DTW,OO,,SBN
DTW,9E,2.908309456,SCE
DTW,9E,8.526511628,SDF
DTW,NW,6.976097179,SDF
DTW,NW,12.29006282,SEA
DTW,NW,13.41886908,SFO
DTW,UA,8.833785005,SFO
DTW,9E,3.120124805,SGF
DTW,9E,6.649842271,SHV
DTW,EV,60,SHV
DTW,NW,4.50880829,SJC
DTW,NW,15.03490627,SJU
DTW,UA,51,SJU
DTW,DL,0.602508442,SLC
DTW,NW,9.416408669,SLC
DTW,OO,9.675675676,SLC
DTW,NW,7.296161144,SNA
DTW,FL,-2.768382353,SRQ
DTW,NW,7.867075881,SRQ
DTW,9E,9.536277603,STL
DTW,AA,0.363198459,STL
DTW,NW,8.137357726,STL
DTW,TW,7.212303388,STL
DTW,WN,6.806117687,STL
DTW,NW,26.90909091,STT
DTW,9E,7.536964981,SWF
DTW,9E,10.49056604,SYR
DTW,NW,7.672066197,SYR
DTW,DL,2.848101266,TPA
DTW,FL,-8.217948718,TPA
DTW,NW,11.87011106,TPA
DTW,WN,8.916666667,TPA
DTW,9E,9.234976888,TUL
DTW,NW,19.92857143,TUS
DTW,9E,4.122838944,TVC
DTW,NW,8.616966407,TVC
DTW,9E,7.605336643,TYS
DTW,NW,7.772761665,TYS
DTW,9E,6.850308642,XNA
DTW,NW,-11,XNA
DCA,TW,5.466487936,ABE
DCA,AA,-1.333333333,ALB
DCA,US,5.348226194,ALB
DCA,9E,74.75,ATL
DCA,DL,7.748718425,ATL
DCA,EA,4.479400224,ATL
DCA,EV,-0.085964912,ATL
DCA,FL,9.31658419,ATL
DCA,NW,-1.895390071,ATL
DCA,OH,-1.86825054,ATL
DCA,TW,5.255198488,ATL
DCA,US,16.0186586,ATL
DCA,EA,6.394904459,BDL
DCA,NW,1.99244713,BDL
DCA,TW,62,BDL
DCA,US,4.502065017,BDL
DCA,EV,-9.697916667,BHM
DCA,AA,1.118786033,BNA
DCA,EV,-60,BNA
DCA,MQ,5.980751391,BNA
DCA,US,8.439699793,BNA
DCA,AA,3.908860759,BOS
DCA,DL,4.64000364,BOS
DCA,EA,6.73331833,BOS
DCA,EV,0.149253731,BOS
DCA,MQ,7.822983088,BOS
DCA,NW,4.398773006,BOS
DCA,OH,7.389226232,BOS
DCA,US,3.548107009,BOS
DCA,CO,39,BTR
DCA,EV,-9.044692737,BTR
DCA,OH,4.928,BTR
DCA,US,13.55142857,BTV
DCA,YV,3.333333333,BTV
DCA,US,4.254381306,BUF
DCA,AA,25.81818182,BWI
DCA,CO,-7,BWI
DCA,EA,,BWI
DCA,TW,5.669710807,BWI
DCA,UA,-1.338862559,BWI
DCA,YV,9.393939394,CAE
DCA,OH,,CHO
DCA,AA,,CHS
DCA,OH,-4.485988201,CHS
DCA,PI,14.28839779,CHS
DCA,US,6.597076526,CHS
DCA,YV,36,CHS
DCA,CO,3.238757041,CLE
DCA,US,8.258178952,CLE
DCA,XE,2.702485759,CLE
DCA,PI,11.67047991,CLT
DCA,US,5.247259201,CLT
DCA,YV,27.11764706,CLT
DCA,HP,6.357959543,CMH
DCA,MQ,-0.776733255,CMH
DCA,OH,0.595908786,CMH
DCA,TW,16.50524572,CMH
DCA,US,4.970424414,CMH
DCA,PI,5.820537428,CRW
DCA,US,13.23511905,CRW
DCA,DH,109,CVG
DCA,DL,4.645432692,CVG
DCA,EV,0.983606557,CVG
DCA,OH,3.617112811,CVG
DCA,PI,9.929694727,DAY
DCA,US,4.682349837,DAY
DCA,F9,0.222343028,DEN
DCA,UA,7.253865979,DEN
DCA,AA,2.829470349,DFW
DCA,DL,8.045644008,DFW
DCA,EV,-3.333135039,DFW
DCA,US,17.86692759,DFW
DCA,9E,9.202352941,DSM
DCA,NW,2.321112762,DTW
DCA,US,22.79333333,DTW
DCA,AA,30.5,EWR
DCA,CO,8.489298842,EWR
DCA,NW,-4.213636364,EWR
DCA,US,14.43278689,EWR
DCA,XE,11.21831573,EWR
DCA,AA,5.30075188,FLL
DCA,CO,10.12790698,FLL
DCA,DL,10.53741497,FLL
DCA,EA,4.320083682,FLL
DCA,EV,9.793478261,FLL
DCA,FL,19.66666667,FLL
DCA,NW,2.718714122,FLL
DCA,OH,2.263513514,FLL
DCA,US,6.628628149,FLL
DCA,9E,4.830540037,GRR
DCA,CO,6.508313539,GSO
DCA,PI,7.342001131,GSO
DCA,US,6.966884399,GSO
DCA,EA,21.8,GSP
DCA,EV,65,GSP
DCA,YV,14.33333333,GSP
DCA,AA,-3.631756757,HOU
DCA,EA,7.440366972,HOU
DCA,EV,1.283018868,HSV
DCA,OH,4.448034255,HSV
DCA,YV,18.9375,HSV
DCA,AA,14.66666667,IAD
DCA,NW,-14,IAD
DCA,OH,,IAD
DCA,CO,2.83830965,IAH
DCA,DL,,IAH
DCA,EV,163,IAH
DCA,US,17.2596054,IAH
DCA,XE,3.667938931,IAH
DCA,HP,-5.425675676,ICT
DCA,9E,3.787809086,IND
DCA,NW,8.424242424,IND
DCA,US,5.75214246,IND
DCA,AA,4,ISP
DCA,US,10.16894198,ISP
DCA,EV,7.497365648,JAN
DCA,OH,24.14720812,JAN
DCA,OH,-6.593591906,JAX
DCA,US,4.753240152,JAX
DCA,AA,34,JFK
DCA,DH,5.251968504,JFK
DCA,DL,10.83507211,JFK
DCA,EV,35.16216216,JFK
DCA,MQ,10.68604544,JFK
DCA,OH,25.0560776,JFK
DCA,PA (1),7.774398547,JFK
DCA,TW,10.13248558,JFK
DCA,HP,3.271784232,LAS
DCA,US,4.595849802,LAS
DCA,AS,-5.064375,LAX
DCA,TW,7.414492754,LAX
DCA,OH,14.84663428,LEX
DCA,PI,9.201257862,LEX
DCA,CO,-10.83333333,LFT
DCA,AA,20.5,LGA
DCA,DL,1.574299815,LGA
DCA,EA,3.830922489,LGA
DCA,MQ,11.66386802,LGA
DCA,OH,1.063432836,LGA
DCA,PA (1),1.390634013,LGA
DCA,US,3.398941316,LGA
DCA,EV,-3,LIT
DCA,EA,14.88632873,MCI
DCA,HP,17.30508475,MCI
DCA,TW,9.987841945,MCI
DCA,US,4.585258023,MCI
DCA,CO,-6.564971751,MCO
DCA,DL,3.351011936,MCO
DCA,EA,8.128406276,MCO
DCA,FL,8.289473684,MCO
DCA,NW,-1.350157729,MCO
DCA,OH,2.930904523,MCO
DCA,TW,13.04545455,MCO
DCA,UA,-0.226181255,MCO
DCA,US,4.180081339,MCO
DCA,ML (1),1.996029495,MDW
DCA,TZ,2.38341251,MDW
DCA,UA,1.360759494,MDW
DCA,NW,1.560240964,MEM
DCA,US,6.14041615,MHT
DCA,YV,2.166666667,MHT
DCA,AA,4.043736721,MIA
DCA,CO,12.91113892,MIA
DCA,EA,5.561458802,MIA
DCA,NW,5.589018303,MIA
DCA,PA (1),3.508532423,MIA
DCA,UA,7.395081444,MIA
DCA,US,3.872011252,MIA
DCA,FL,26.05042017,MKE
DCA,NW,0.638418079,MKE
DCA,EV,6.063122924,MLB
DCA,OH,29.82969432,MLB
DCA,9E,-0.65106383,MSN
DCA,9E,62,MSP
DCA,NW,3.522159514,MSP
DCA,CO,5.14169279,MSY
DCA,EA,8.14893617,MSY
DCA,EV,-1.060344828,MSY
DCA,OH,13.80405405,MSY
DCA,US,1.823330423,MSY
DCA,OH,-18,MYR
DCA,US,3.142857143,MYR
DCA,AA,,OKC
DCA,HP,3.073351903,OMA
DCA,AA,8.146638789,ORD
