origin,dest,averagedeparturedelay
MCI,AUS,4.891500904
MCI,BNA,6.858146537
MCI,BOS,12.63769634
MCI,BWI,6.981426554
MCI,CLE,3.84635688
MCI,CLT,3.673837284
MCI,CMH,7.059964727
MCI,COS,8.747645951
MCI,CVG,4.34477618
MCI,DAL,9.049170124
MCI,DCA,4.962962963
MCI,DEN,6.773087442
MCI,DFW,6.007706899
MCI,DSM,-0.194499018
MCI,DTW,2.765442954
MCI,ELP,134
MCI,EWR,11.41911141
MCI,GJT,7
MCI,GSO,36
MCI,HOU,16.8096575
MCI,IAD,16.08695652
MCI,IAH,3.285370519
MCI,ICT,6.618107207
MCI,IND,8.221803725
MCI,JAX,5.583586626
MCI,JFK,10.38522954
MCI,LAS,9.13885131
MCI,LAX,10.07980875
MCI,LEX,47
MCI,LGA,7.352864322
MCI,LNK,70
MCI,MCO,4.461749856
MCI,MDW,8.676587323
MCI,MEM,1.381953428
MCI,MGM,3
MCI,MHT,9.218543046
MCI,MIA,9.466666667
MCI,MKE,5.137988362
MCI,MLI,5.840120664
MCI,MSN,11.31756757
MCI,MSP,2.611655537
MCI,MSY,2.368306011
MCI,OAK,8.788602442
MCI,OKC,8.528911041
MCI,OMA,5.536678404
MCI,ONT,5.302741359
MCI,ORD,9.426990034
MCI,PDX,12.36469609
MCI,PHL,4.910733464
MCI,PHX,8.598606976
MCI,PIA,75
MCI,PIH,6
MCI,PIT,4.654889654
MCI,PVD,11.73338639
MCI,RDU,8.787936267
MCI,RSW,11.8
MCI,SAN,9.401597444
MCI,SAT,10.6439834
MCI,SDF,6.416058394
MCI,SEA,8.462421712
MCI,SFO,14.44483672
MCI,SGF,355
MCI,SHV,20
MCI,SJC,3.205005959
MCI,SLC,5.777466148
MCI,SMF,15.49000689
MCI,STL,7.00215634
MCI,TPA,9.953001396
MCI,TUL,9.06262067
MCI,TUS,6.382642998
CID,ATL,16.30030334
CID,COS,37
CID,CVG,2.361153263
CID,DEN,6.712268744
CID,DFW,5.326926736
CID,DSM,2.865280289
CID,DTW,5.934245134
CID,FSD,5.142857143
CID,GJT,0
CID,ICT,0
CID,LGA,12.25773196
CID,LNK,11
CID,MKE,121
CID,MLI,1.877035133
CID,MSP,2.5493782
CID,OMA,7.110465116
CID,ORD,9.170400419
CID,PHX,9.818181818
CID,PIA,4.563758389
CID,RFD,-5
CID,RIC,63
CID,SAT,12
CID,STL,3.195710054
CID,SUX,2.583710407
ANC,ADK,6.423357664
ANC,ADQ,7.842489608
ANC,AKN,10.88731501
ANC,ANI,10.13461538
ANC,ATL,12.16781609
ANC,BET,8.697278334
ANC,BFI,null
ANC,BRW,7.433566434
ANC,CDV,12.10385798
ANC,CVG,7.216535433
ANC,DEN,7.551484874
ANC,DFW,19.80627558
ANC,DLG,12.17188104
ANC,DTW,1.127937337
ANC,DUT,12.22687986
ANC,EWR,6.333333333
ANC,FAI,7.867286066
ANC,HNL,7.580188679
ANC,IAH,20.67096285
ANC,JNU,9.90667891
ANC,KOA,18.35714286
ANC,LAS,12.29724596
ANC,LAX,9.43338361
ANC,MSP,5.076702119
ANC,OGG,11.41538462
ANC,OME,7.086158631
ANC,ORD,9.96200463
ANC,OTZ,10.72556926
ANC,PDX,8.477676538
ANC,PHX,11.94810187
ANC,SCC,8.382240336
ANC,SEA,7.071302044
ANC,SFO,9.246144161
ANC,SIT,10
ANC,SLC,5.668433641
ANC,STL,9.038961039
ANC,YAK,0
ACK,EWR,24.20466926
ACK,JFK,40.82789318
ACK,LGA,7.3
PVU,SLC,0
SCC,ANC,7.25596473
SCC,BRW,12.14316586
SCC,FAI,4.838819523
ACT,CLL,-5.5
ACT,DFW,1.335365854
ACT,IAH,4.791780822
ACT,ILE,110
ACT,SJT,204
ACT,TYR,155
SUX,CID,3.022244692
SUX,DEN,0.518072289
SUX,FAR,13.72
SUX,FSD,4.575868373
SUX,LNK,2.734731856
SUX,MLI,13.83076923
SUX,MSP,2.203474903
SUX,OMA,7.626566416
SUX,ORD,1.910641755
SUX,PHX,4.82428115
SUX,RAP,8.111111111
SUX,STL,4.188436831
RST,ALO,3.056603774
RST,DFW,4.938931298
RST,DTW,7.744136461
RST,FAR,3
RST,LSE,-5.94108364
RST,MDW,-4
RST,MSP,0.493144268
RST,ORD,6.235154062
LMT,PDX,7.307692308
LMT,SFO,11.2246696
GLH,MEM,-5.5
IYK,BFL,27
IYK,FAT,13
IYK,LAX,-0.453848833
IYK,ONT,-1.6
IYK,PSP,-6.666666667
PWM,ALB,2.094123856
PWM,ATL,12.46074181
PWM,BDL,2.703007519
PWM,BGR,3.819174343
PWM,BOS,5.280619155
PWM,BTV,2.954545455
PWM,BWI,4.775226166
PWM,CLE,0.292553191
PWM,CLT,7.203145478
PWM,CVG,3.401696528
PWM,DCA,7.889322282
PWM,DTW,6.970415648
PWM,EWR,11.39100137
PWM,FSD,10
PWM,IAD,8.083806686
PWM,JFK,17.20366841
PWM,LGA,8.926821575
PWM,MCO,3.22107438
PWM,MHT,5.075346594
PWM,MSP,6.677631579
PWM,ORD,10.4400745
PWM,PHL,6.697341737
PWM,PIT,6.888746256
JAN,ATL,9.112003696
JAN,AUS,0
JAN,BHM,5.58106498
JAN,BNA,0.943386053
JAN,BTR,22
JAN,BWI,9.997738159
JAN,CLT,11.66666667
JAN,CSG,12
JAN,CVG,3.052816901
JAN,DCA,4.67768595
JAN,DFW,6.815378145
JAN,DTW,5.921182266
JAN,EWR,8.526086957
JAN,GPT,-1.291187739
JAN,HOU,7.013849456
JAN,HSV,2
JAN,IAH,5.567630058
JAN,IND,0
JAN,LFT,0
JAN,LIT,6
JAN,MCO,8.756946248
JAN,MDW,6.793617302
JAN,MEM,1.990035794
JAN,MLU,9.28402608
JAN,MOB,3.8487335
JAN,MSY,1.110803324
JAN,ORD,19.41421569
JAN,PNS,12.53131749
JAN,SAT,36
JAN,SHV,5.330692563
JAN,STL,5.869104909
ADK,AKN,29.96419437
ADK,ANC,4.167883212
OAK,ABI,-180
OAK,ABQ,9.610681939
OAK,ATL,7.658692866
OAK,AUS,2.022857143
OAK,BFL,16
OAK,BNA,4.757735849
OAK,BOI,9.086154565
OAK,BOS,3.906984229
OAK,BUR,7.231816311
OAK,BWI,7.026004728
OAK,CMH,7
OAK,COS,4.790697674
OAK,CPR,-1
OAK,DEN,5.572214245
OAK,DFW,5.254844908
OAK,EWR,8.744934446
OAK,FAT,176
OAK,FLL,1.148571429
OAK,GEG,9.433545856
OAK,GJT,9
OAK,HNL,7.12884978
OAK,HOU,6.967529173
OAK,IAD,3.289031124
OAK,IAH,3.879535772
OAK,ITO,12.39004149
OAK,JFK,5.568944789
OAK,KOA,8.701492537
OAK,LAS,8.250855573
OAK,LAX,8.821068057
OAK,LBB,0.333333333
OAK,LGB,2.811012599
OAK,MCI,7.091280098
OAK,MDW,8.945191927
OAK,MSP,2.236910995
OAK,MSY,3.030355594
OAK,OGG,3.733437256
OAK,OKC,0
OAK,ONT,7.165516996
OAK,ORD,9.39805627
OAK,PDX,6.546309278
OAK,PHL,8.719924812
OAK,PHX,6.342446943
OAK,PIH,21.5
OAK,PIT,-1
OAK,PSP,2.293375394
OAK,RNO,8.7311956
OAK,SAN,7.565059052
OAK,SEA,8.199366911
OAK,SFO,4.562439497
OAK,SJC,5.029494382
OAK,SLC,5.964008317
OAK,SMF,9.383892617
OAK,SNA,5.538026407
OAK,TUS,8.518761167
OAK,TWF,17.5
RDR,MSP,-1.326086957
AUS,ABQ,4.389078498
AUS,ATL,8.5426118
AUS,BHM,-4
AUS,BNA,5.342887587
AUS,BOS,9.094744122
AUS,BTR,4
AUS,BWI,7.603383459
AUS,CID,53
AUS,CLE,0.260136231
AUS,CLT,2.697416974
AUS,CMH,-6.333333333
AUS,COS,-6.5
AUS,CRP,5.676567657
AUS,CVG,5.847869927
AUS,DAL,6.698983589
AUS,DEN,4.807926445
AUS,DFW,5.267654967
AUS,DSM,63.5
AUS,DTW,5.050314465
AUS,ELP,7.432663743
AUS,EWR,14.58205054
AUS,FLL,6.039215686
AUS,GJT,6
AUS,GPT,11
AUS,HOU,5.955081812
AUS,HRL,3.946345708
AUS,IAD,13.53599565
AUS,IAH,3.599050694
AUS,IND,0.018518519
AUS,JAX,6.045112782
AUS,JFK,11.72845874
AUS,LAS,5.961812348
AUS,LAX,5.111581515
AUS,LBB,7.030494291
AUS,LGB,7.806629834
AUS,MAF,5.495991448
AUS,MCI,3.495031617
AUS,MCN,-5
AUS,MCO,10.290759
AUS,MDW,4.614842904
AUS,MEM,0.564657183
AUS,MFE,10.96035806
AUS,MIA,1.277950311
AUS,MSP,2.812508126
AUS,MSY,2.877691645
AUS,OAK,13.61142857
AUS,OKC,2.700757576
AUS,ONT,5.869776482
AUS,ORD,8.179236538
AUS,ORF,null
AUS,PHL,5.221311475
AUS,PHX,5.316351955
AUS,PIA,43.5
AUS,PIH,0
AUS,PIT,3.018145161
AUS,PWM,3
AUS,RDU,10.15393903
AUS,RFD,211
AUS,RNO,7.666666667
AUS,SAN,7.414278656
AUS,SAT,2.689939024
AUS,SBN,2
AUS,SEA,3.659949622
AUS,SFO,7.97471555
AUS,SHV,0
AUS,SJC,5.066340838
AUS,SLC,5.86233392
AUS,SNA,-0.37254902
AUS,SPI,-3
AUS,STL,3.889783874
AUS,TPA,12.98184569
AUS,TUL,-0.230263158
AUS,TUS,1.184813754
IAD,ABE,3.798138168
IAD,ABQ,13.45348837
IAD,ALB,9.500110497
IAD,ATL,9.837800892
IAD,ATW,-150
IAD,AUS,22.02279455
IAD,BDL,9.414880575
IAD,BGM,7.623915737
IAD,BHM,26.80733163
IAD,BNA,12.74761077
IAD,BOS,11.50368675
IAD,BTV,7.116901966
IAD,BUF,8.591693066
IAD,BUR,20.25925926
IAD,BWI,4.623688156
IAD,CAE,13.74613687
IAD,CHO,7.803452855
IAD,CHS,11.45308887
IAD,CLE,8.989051691
IAD,CLT,6.685384659
IAD,CMH,7.417224224
IAD,CRW,8.314172185
IAD,CVG,5.842214595
IAD,DAB,23.43720379
IAD,DAY,8.361122407
IAD,DCA,7.909090909
IAD,DEN,9.807070148
IAD,DFW,6.783977532
IAD,DTW,6.062967038
IAD,EGE,12.23529412
IAD,EWR,15.16312985
IAD,FLL,8.363326197
IAD,GSO,8.454936281
IAD,GSP,10.8863526
IAD,HOU,5.830374753
IAD,HPN,7.027875932
IAD,HSV,12.55205047
IAD,IAH,6.487539098
IAD,IND,7.625835189
IAD,ISP,9.783216783
IAD,JAX,11.50566782
IAD,JFK,14.65149682
IAD,LAN,8.048988285
IAD,LAS,10.77225999
IAD,LAX,8.226006682
IAD,LFT,5.833333333
IAD,LGA,11.90605274
IAD,LGB,8.417084663
IAD,MCI,22.37330136
IAD,MCO,8.653784219
IAD,MDT,12.33474666
IAD,MDW,11.41766201
IAD,MEM,4.766375546
IAD,MHT,9.24983148
IAD,MIA,9.301034103
IAD,MKE,8.820734341
IAD,MLB,4.785953177
IAD,MSP,4.813949843
IAD,MSY,10.93887665
IAD,MYR,19.87341772
IAD,OAK,7.51852317
IAD,OKC,25.19662921
IAD,ONT,149.3333333
IAD,ORD,10.34222437
IAD,ORF,11.02504923
IAD,PBI,9.003953771
IAD,PDX,14.29405429
IAD,PHF,0.683202785
IAD,PHL,11.60418228
IAD,PHX,12.29775663
IAD,PIT,7.465062276
IAD,PVD,7.218369959
IAD,PWM,9.553276406
IAD,RDU,11.12375479
IAD,RIC,7.87254902
IAD,ROA,12.66934813
IAD,ROC,9.447344802
IAD,RSW,11.63862756
IAD,SAN,9.631102708
IAD,SAT,27.78543307
IAD,SAV,12.78395188
IAD,SCE,3.618789966
IAD,SDF,6.666506718
IAD,SEA,9.657508389
IAD,SFO,11.2445555
IAD,SJC,11.23472446
IAD,SJU,5.770446097
IAD,SLC,4.658164362
IAD,SMF,13.43956786
IAD,SNA,8.932539683
IAD,SPI,31.50263158
IAD,SRQ,7.265917603
IAD,STL,2.806200787
IAD,STT,6.744022504
IAD,SWF,8.720905172
IAD,SYR,8.21761658
IAD,TLH,0
IAD,TPA,10.93686879
IAD,TUS,8.899390244
IAD,TYS,7.491016427
FAT,BFL,2.666666667
FAT,BOI,158
FAT,CDC,8
FAT,COS,-3
FAT,DEN,5.875286791
FAT,DFW,4.629672115
FAT,GJT,122
FAT,LAS,6.060725208
FAT,LAX,4.255617795
FAT,LGB,0.709433962
FAT,MEM,5.741176471
FAT,MOD,0
FAT,MRY,85.6
FAT,MTJ,-5
FAT,OGD,8
FAT,ONT,-2.432352941
FAT,PHX,2.715893588
FAT,PIH,176
FAT,PSP,12.86315789
FAT,RAP,1.704545455
FAT,RNO,5.78244159
FAT,SAN,2.057581574
FAT,SBA,56
FAT,SCK,10.91235955
FAT,SFO,11.52234876
FAT,SGF,9.466666667
FAT,SJC,11
FAT,SLC,5.39211156
FAT,SMF,70.4
FAT,SNA,-5
FAT,TUS,5.829268293
FAT,TWF,0.375
FAT,VIS,4.284533648
CHS,ATL,7.173232293
CHS,AUS,37.5
CHS,BOS,16.28645833
CHS,BWI,7.008576329
CHS,CAE,8.49537394
CHS,CLE,-0.357615894
CHS,CLT,3.144553546
CHS,CVG,6.583839828
CHS,DCA,3.040154347
CHS,DFW,9.34915527
CHS,DTW,4.946035242
CHS,EWR,15.30622765
CHS,FWA,-1
CHS,GSO,2.671471927
CHS,GSP,2.34192673
CHS,IAD,6.251545882
CHS,IAH,4.036618943
CHS,IND,23
CHS,JAX,8.879188441
CHS,JFK,4.420345489
CHS,LGA,9.194031597
CHS,LIT,55
CHS,MCN,10
CHS,MCO,6.159301131
CHS,MEM,5.740740741
CHS,MGM,45
CHS,MIA,9.582191781
CHS,MKE,-8
CHS,MSP,15.69230769
CHS,MYR,3.4
CHS,ORD,14.27710456
CHS,ORF,3.836494441
CHS,PBI,74
CHS,PHL,5.632493484
CHS,RDU,0.62033068
CHS,SAV,5.578369434
CHS,SGF,82
CHS,SHV,10
CHS,TPA,4.891428571
MLB,ATL,5.07583675
MLB,BWI,0.114845938
MLB,CLT,4.249744463
MLB,CVG,9.096491228
MLB,DAB,4.500503018
MLB,DCA,7.215500945
MLB,DFW,1.744680851
MLB,EWR,10.20198207
MLB,IAD,3.09602649
MLB,JAX,2.003685504
MLB,JFK,10.61982571
MLB,LGA,9.524390244
MLB,MCO,7.985611511
MLB,MIA,7.908695652
MLB,PBI,0.982142857
MLB,PHL,2.25
MLB,RDU,1.102067869
MLB,RSW,0.75980975
MLB,TPA,0.686609687
MLB,TXK,0
AGS,ATL,8.083524804
AGS,CAE,9.580078125
AGS,CHA,0
AGS,CHS,0
AGS,CLE,-8.571428571
AGS,CLT,2.75316245
AGS,CVG,-10
AGS,EWR,19.47519084
AGS,IAH,5.189130435
AGS,JFK,24
AGS,LGA,14.28571429
AGS,SAV,7.709090909
STL,ABQ,10.64091592
STL,ALO,6.789473684
STL,ANC,13.6382055
STL,ATL,7.779088807
STL,AUS,8.024627401
STL,BDL,7.504112093
STL,BHM,9.236288848
STL,BNA,5.094120662
STL,BOS,10.81603503
STL,BUR,9.10106383
STL,BWI,8.850372807
STL,CID,5.524458892
STL,CLE,8.253518404
STL,CLT,5.859354186
STL,CMH,8.21923796
STL,CMI,3.976190476
STL,COS,8.993466656
STL,CVG,4.903723193
STL,DAL,9.551212769
STL,DAY,6.116666667
STL,DCA,7.321486412
STL,DEN,8.736869233
STL,DET,8.201796821
STL,DFW,5.65838177
STL,DSM,7.082645248
STL,DTW,8.111975513
STL,ELP,12.48939394
STL,EWR,13.48053456
STL,FLL,8.610334859
STL,FSD,7.295155144
STL,GJT,104
STL,GRR,3.495429616
STL,HDN,9.970588235
STL,HNL,19.87850868
STL,HOU,10.07061442
STL,IAD,6.649905782
STL,IAH,5.146854009
STL,ICT,6.708677849
STL,IND,8.521337169
STL,JAN,7.084094185
STL,JAX,8.062455133
STL,JFK,11.54803023
STL,LAS,10.4412078
STL,LAX,12.23584813
STL,LEX,3.692847125
STL,LGA,11.43971943
STL,LGB,8.573643411
STL,LIT,9.590723466
STL,LNK,6.5741977
STL,MCI,9.451364956
STL,MCO,8.880762274
STL,MDT,6.740827024
STL,MDW,9.256119112
STL,MEM,2.453852437
STL,MIA,7.746938621
STL,MKE,6.536898242
STL,MLI,6.135416667
STL,MSN,5.048921418
STL,MSP,4.956440589
STL,MSY,6.96678744
STL,OAK,-10
STL,OGG,14.55841121
STL,OKC,9.664440016
STL,OMA,8.747640419
STL,ONT,10.66427718
STL,ORD,9.562980679
STL,ORF,7.485445145
STL,PBI,10.22341137
STL,PDX,11.08294288
STL,PHL,8.75054385
STL,PHX,10.67230079
STL,PIA,5.538247863
STL,PIT,6.001666709
STL,PSP,14.09253731
STL,PUB,60
STL,RDU,7.146663923
STL,RIC,6.45927762
STL,RNO,14.92913386
STL,RSW,7.943523682
STL,SAN,9.773765029
STL,SAT,8.321135401
STL,SDF,8.024304776
STL,SEA,11.28842137
STL,SFO,15.4244392
STL,SGF,6.615505846
STL,SHV,7.792849812
STL,SJC,9.123483464
STL,SJU,7.781541652
STL,SLC,10.90160798
STL,SMF,11.8075374
STL,SNA,6.899277006
STL,SPI,-4
STL,SRQ,11.3208683
STL,SUX,6.366842105
STL,SYR,6.363806971
STL,TOL,5.613344051
STL,TPA,8.512640244
STL,TUL,8.767819866
STL,TUS,9.481275147
STL,TYS,6.927619734
STL,XNA,-6
BLI,PIH,0
BLI,SAN,null
BLI,SEA,4.952576951
BLI,SLC,1.317184644
BLI,TWF,20
TRI,ATL,13.84174801
TRI,AVL,0
TRI,CLT,2.838269551
TRI,CVG,4.337285903
TRI,LEX,0
TRI,MCO,16.26086957
TRI,MEM,4.104961832
TRI,PIT,2.874332303
TRI,TYS,2.273333333
AKN,ADK,14.68542199
AKN,ANC,10.1771518
AKN,DLG,10.28955696
PSC,BOI,1.697440585
PSC,COS,22.25
PSC,CPR,-8.5
PSC,DEN,2.185308521
PSC,EUG,149
PSC,GEG,4.532851817
PSC,GJT,17.28571429
PSC,IDA,44.5
PSC,LWS,null
PSC,MFR,158
PSC,MTJ,13
PSC,OGD,-5
PSC,PDX,9.783783784
PSC,PIH,-0.5
PSC,RAP,0
PSC,SEA,4.180270406
PSC,SFO,3.657004831
PSC,SLC,2.672436075
PSC,TWF,6.5
PSC,YKM,-1.759803922
SUN,BOI,17.46511628
SUN,IDA,-4
SUN,LAX,0.555555556
SUN,OGD,0
SUN,PIH,-1
SUN,PVU,-2
SUN,SLC,1.14281499
SUN,TWF,4
STX,ATL,11.85434517
STX,CLT,11.5751073
STX,EWR,6.92950237
STX,JAX,37
STX,JFK,5.312551953
STX,MCO,4.797297297
STX,MGM,40
STX,MIA,4.421276596
STX,PHL,2.086649551
STX,RDU,4.982680036
STX,SJU,0.222188725
STX,STT,1.754056142
BRW,ANC,8.952501263
BRW,FAI,11.48833179
BRW,SCC,12.35607477
BJI,MSP,5.368983957
TEX,PHX,10.59459459
YKM,PSC,1.407228916
YKM,SEA,1.191033138
YKM,SFO,35
YKM,SJC,25
YKM,SLC,5.009408602
DLH,DTW,7.407124682
DLH,MSP,3.413171034
DLH,ORD,7.68956044
FSM,ATL,12.11320755
FSM,DFW,3.976084313
FSM,MEM,1.73566879
MTJ,ATL,21.75
MTJ,CLE,13.05555556
MTJ,COS,17
MTJ,CPR,23
MTJ,DEN,4.237717209
MTJ,DFW,10.56701031
MTJ,EWR,21.41708543
MTJ,GJT,165.5
MTJ,IAH,0.864260494
MTJ,LAX,5.532338308
MTJ,ORD,14.05384615
MTJ,PUB,-8
MTJ,SLC,8.878787879
LWB,ATL,10.40690282
LWB,CLT,1.038461538
LWB,LGA,2.793785311
LWB,PIT,3
LWB,RDU,-0.630952381
SGF,ATL,11.50669014
SGF,BNA,119
SGF,COS,-1.8
SGF,CVG,2.156716418
SGF,DEN,5.72426431
SGF,DFW,8.410528327
SGF,DTW,6.497652582
SGF,FSD,11
SGF,GJT,1
SGF,ICT,3.251012146
SGF,LIT,8.566098946
SGF,MCI,47.33333333
SGF,MEM,6.827997275
SGF,MKE,66
SGF,MLI,150
SGF,MSP,9.301886792
SGF,MTJ,98
SGF,ORD,17.37436688
SGF,PIA,0
SGF,RAP,-10
SGF,RFD,60
SGF,SBN,-6.5
SGF,SLC,-5.333333333
SGF,SPI,-9
SGF,STL,3.696460132
SGF,TUL,9.346534653
VIS,FAT,0.072738025
VIS,LAX,0.895424837
GRR,ATL,14.23014451
GRR,BUF,29.75
GRR,CHA,-10
GRR,CLE,3.456759026
GRR,CLT,4.820707071
GRR,CMH,6
GRR,CVG,3.354535879
GRR,DAY,5.817226458
GRR,DCA,8.342490842
GRR,DEN,1.957076566
GRR,DFW,5.364711374
GRR,DTW,2.634228121
GRR,EWR,21.42574869
GRR,FLL,74
GRR,GRB,-1.166666667
GRR,IAH,4.290821772
GRR,IND,4.467465753
GRR,LAN,-3.467948718
GRR,LAS,0.351219512
GRR,LGA,11.13793103
GRR,MBS,9.925925926
GRR,MCO,3.788439306
GRR,MEM,4.15381558
GRR,MKE,1.174568966
GRR,MKG,-6.130434783
GRR,MSP,4.812450465
GRR,ORD,8.109467926
GRR,PHL,13
GRR,PIT,4.249028677
GRR,ROC,8
GRR,STL,2.636861314
GRR,TOL,0.333333333
GRR,TPA,4.307001795
PSE,EWR,3.024502297
PSE,FLL,6.373737374
PSE,IAD,-2
PSE,JFK,1.242594075
PSE,MCO,5.222
PSE,MIA,-1.951456311
